code,Indent,text,,,,,,,,,,,,,,,,
101,0,"Live horses, asses, mules and hinnies:",,,,,,,,,,,,,,,,
7002.39.00,2,Other,,,,,,,,,,,,,,,,
7002.39.00.10,3,Of a length not exceeding 200 mm,,,,,,,,,,,,,,,,
7002.39.00.90,3,Other,,,,,,,,,,,,,,,,
7003,0,"Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked:",,,,,,,,,,,,,,,,
,1,Nonwired sheets:,,,,,,,,,,,,,,,,
7003.12.00.00,2,"Colored throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer",,,,,,,,,,,,,,,,
7003.19.00.00,2,Other,,,,,,,,,,,,,,,,
7003.20.00.00,1,Wired sheets,,,,,,,,,,,,,,,,
7003.30.00.00,1,Profiles,,,,,,,,,,,,,,,,
7004,0,"Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked:",,,,,,,,,,,,,,,,
7004.2,1,"Glass, colored throughout the mass (body tinted), opacified, flashed or having an absorbent, reflecting or non-reflecting layer:",,,,,,,,,,,,,,,,
7004.20.10.00,2,"Having an absorbent, reflecting or non-reflecting layer",,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
7004.20.20,3,In rectangular shape,,,,,,,,,,,,,,,,
7004.20.20.10,4,Measuring less than 5 mm in thickness,,,,,,,,,,,,,,,,
7004.20.20.20,4,Measuring 5 mm and over in thickness,,,,,,,,,,,,,,,,
7004.20.50.00,3,Other,,,,,,,,,,,,,,,,
7004.9,1,Other glass:,,,,,,,,,,,,,,,,
,2,In rectangular shape:,,,,,,,,,,,,,,,,
,3,Measuring not over 1.5 mm in thickness:,,,,,,,,,,,,,,,,
7004.90.05.00,4,Measuring not over 0.26 m2 in area,,,,,,,,,,,,,,,,
7004.90.10.00,4,Measuring over 0.26 m2 in area,,,,,,,,,,,,,,,,
,3,Measuring over 1.5 but not over 2 mm in thickness:,,,,,,,,,,,,,,,,
7004.90.15.00,4,Measuring not over 0.26 m2 in area,,,,,,,,,,,,,,,,
7004.90.20.00,4,Measuring over 0.26 m2 in area,,,,,,,,,,,,,,,,
7004.90.25,3,Measuring over 2 but not over 3.5 mm in thickness,,,,,,,,,,,,,,,,
7004.90.25.10,4,Measuring not over 0.26 m2 in area,,,,,,,,,,,,,,,,
7004.90.25.20,4,Measuring over 0.26 but not over 0.58 m2 in area,,,,,,,,,,,,,,,,
7004.90.25.50,4,Measuring over 0.58 m2 in area,,,,,,,,,,,,,,,,
,3,Measuring over 3.5 mm in thickness:,,,,,,,,,,,,,,,,
7004.90.30,4,Measuring not over 0.65 m2 in area,,,,,,,,,,,,,,,,
,5,Measuring not over 0.26 m2 in area:,,,,,,,,,,,,,,,,
7004.90.30.10,6,Measuring over 3.5 but not over 5 mm in thickness,,,,,,,,,,,,,,,,
7004.90.30.20,6,Measuring over 5 mm in thickness,,,,,,,,,,,,,,,,
7004.90.30.50,5,Measuring over 0.26 but not over 0.65 m2 in area,,,,,,,,,,,,,,,,
7004.90.40.00,4,Measuring over 0.65 m2 in area,,,,,,,,,,,,,,,,
7004.90.50.00,2,Other,,,,,,,,,,,,,,,,
7005,0,"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked:",,,,,,,,,,,,,,,,
7005.1,1,"Nonwired glass, having an absorbent, reflecting or non-reflecting layer:",,,,,,,,,,,,,,,,
7005.10.40.00,2,"Suitable for use in liquid crystal displays, measuring not over 1.2 mm in thickness and not over 0.8 m2 in area",,,,,,,,,,,,,,,,
7005.10.80.00,2,Other,,,,,,,,,,,,,,,,
,1,Other nonwired glass:,,,,,,,,,,,,,,,,
7005.21,2,"Colored throughout the mass (body tinted), opacified, flashed or merely surface ground:",,,,,,,,,,,,,,,,
7005.21.10,3,Measuring less than 10 mm in thickness,,,,,,,,,,,,,,,,
7005.21.10.10,4,Measuring less than 5 mm in thickness,,,,,,,,,,,,,,,,
7005.21.10.30,4,Measuring 5 mm or more but less than 10 mm in thickness,,,,,,,,,,,,,,,,
7005.21.20.00,3,Measuring 10 mm or more in thickness,,,,,,,,,,,,,,,,
7005.29,2,Other:,,,,,,,,,,,,,,,,
,3,Measuring less than 10 mm in thickness:,,,,,,,,,,,,,,,,
,4,Measuring not over 0.65 m in area:,,,,,,,,,,,,,,,,
7005.29.04,5,Suitable for use in liquid crystal displays,,,,,,,,,,,,,,,,
7005.29.04.10,6,Measuring not over 0.26 m2 in area,,,,,,,,,,,,,,,,
7005.29.04.50,6,Measuring over 0.26 m2 but not over 0.65 m2 in area,,,,,,,,,,,,,,,,
7005.29.08,5,Other,,,,,,,,,,,,,,,,
7005.29.08.10,6,Measuring not over 0.26 m2 in area,,,,,,,,,,,,,,,,
7005.29.08.50,6,Measuring over 0.26 m2 but not over 0.65 m2 in area,,,,,,,,,,,,,,,,
,4,Measuring over 0.65 m2 in area:,,,,,,,,,,,,,,,,
7005.29.14,5,"Suitable for use in liquid crystal displays, measuring not over 0.8 m2 in area",,,,,,,,,,,,,,,,
7005.29.14.10,6,Measuring less than 5 mm in thickness,,,,,,,,,,,,,,,,
7005.29.14.50,6,Measuring 5 mm or more but less than 10 mm in thickness,,,,,,,,,,,,,,,,
7005.29.18,5,Other,,,,,,,,,,,,,,,,
7005.29.18.10,6,Measuring less than 5 mm in thickness,,,,,,,,,,,,,,,,
7005.29.18.50,6,Measuring 5 mm or more but less than 10 mm in thickness,,,,,,,,,,,,,,,,
7005.29.25.00,3,Measuring 10 mm or more in thickness,,,,,,,,,,,,,,,,
7005.30.00.00,1,Wired glass,,,,,,,,,,,,,,,,
7006,0,"Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enameled or otherwise worked, but not framed or fitted with other materials:",,,,,,,,,,,,,,,,
7006.00.10.00,1,"Strips not over 15.2 cm in width, measuring over 2 mm in thickness, and having all longitudinal edges ground or otherwise smoothed or processed",,,,,,,,,,,,,,,,
,1,Other:,,,,,,,,,,,,,,,,
7006.00.20.00,2,"Glass, drawn or blown and not containing wire netting and not surface ground or polished",,,,,,,,,,,,,,,,
7006.00.40,2,Other,,,,,,,,,,,,,,,,
7006.00.40.10,3,Having an absorbent or reflecting layer,,,,,,,,,,,,,,,,
7006.00.40.50,3,Other,,,,,,,,,,,,,,,,
7007,0,"Safety glass, consisting of toughened (tempered) or laminated glass:",,,,,,,,,,,,,,,,
,1,Toughened (tempered) safety glass:,,,,,,,,,,,,,,,,
7007.11.00,2,"Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",,,,,,,,,,,,,,,,
7007.11.00.10,3,For motor vehicles of chapter 87,,,,,,,,,,,,,,,,
7007.11.00.90,3,Other,,,,,,,,,,,,,,,,
7007.19.00.00,2,Other,,,,,,,,,,,,,,,,
,1,Laminated safety glass:,,,,,,,,,,,,,,,,
7007.21,2,"Of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels:",,,,,,,,,,,,,,,,
7007.21.11,3,Windshields,,,,,,,,,,,,,,,,
7007.21.11.10,4,For motor vehicles of chapter 87,,,,,,,,,,,,,,,,
7007.21.11.90,4,Other,,,,,,,,,,,,,,,,
7007.21.51.00,3,Other,,,,,,,,,,,,,,,,
7007.29.00.00,2,Other,,,,,,,,,,,,,,,,
7008.00.00.00,0,Multiple-walled insulating units of glass,,,,,,,,,,,,,,,,
7009,0,"Glass mirrors, whether or not framed, including rear-view mirrors:",,,,,,,,,,,,,,,,
7009.10.00.00,1,Rear-view mirrors for vehicles,,,,,,,,,,,,,,,,
,1,Other:,,,,,,,,,,,,,,,,
7009.91,2,Unframed:,,,,,,,,,,,,,,,,
7009.91.10,3,Not over 929 cm2 in reflecting area,,,,,,,,,,,,,,,,
7009.91.10.10,4,Containing LED or fluorescent lighting,,,,,,,,,,,,,,,,
7009.91.10.90,4,Other,,,,,,,,,,,,,,,,
7009.91.50,3,Over 929 cm2 in reflecting area,,,,,,,,,,,,,,,,
7009.91.50.10,4,Containing LED or fluorescent lighting,,,,,,,,,,,,,,,,
,4,Other:,,,,,,,,,,,,,,,,
7009.91.50.91,5,Over-the-door mirrors of a kind described in statistical note 2 to this chapter,,,,,,,,,,,,,,,,
7009.91.50.95,5,Other,,,,,,,,,,,,,,,,
7009.92,2,Framed:,,,,,,,,,,,,,,,,
7009.92.10,3,Not over 929 cm2 in reflecting area,,,,,,,,,,,,,,,,
7009.92.10.10,4,Containing LED or fluorescent lighting,,,,,,,,,,,,,,,,
7009.92.10.90,4,Other,,,,,,,,,,,,,,,,
7009.92.50,3,Over 929 cm2 in reflecting area,,,,,,,,,,,,,,,,
7009.92.50.10,4,Containing LED or fluorescent lighting,,,,,,,,,,,,,,,,
,4,Other:,,,,,,,,,,,,,,,,
7009.92.50.91,5,Over-the-door mirrors of a kind described in statistical note 2 to this chapter,,,,,,,,,,,,,,,,
7009.92.50.95,5,Other,,,,,,,,,,,,,,,,
7010,0,"Carboys, bottles, flasks, jars, pots, vials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass:",,,,,,,,,,,,,,,,
7010.10.00.00,1,Ampoules,,,,,,,,,,,,,,,,
7010.2,1,"Stoppers, lids and other closures:",,,,,,,,,,,,,,,,
7010.20.20.00,2,Produced by automatic machine,,,,,,,,,,,,,,,,
7010.20.30.00,2,Other,,,,,,,,,,,,,,,,
7010.9,1,Other:,,,,,,,,,,,,,,,,
7010.90.05,2,"Serum bottles, vials and other pharmaceutical containers",,,,,,,,,,,,,,,,
7010.90.05.10,3,Of a capacity exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.05.20,3,Of a capacity exceeding 0.33 liter but not exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.05.30,3,Of a capacity exceeding 0.15 liter but not exceeding 0.33 liter,,,,,,,,,,,,,,,,
7010.90.05.40,3,Of a capacity not exceeding 0.15 liter,,,,,,,,,,,,,,,,
,2,Containers (with or without their closures) of a kind used for the conveyance or packing of perfume or other toilet preparations; other containers if fitted with or designed for use with ground glass stoppers:,,,,,,,,,,,,,,,,
7010.90.20,3,Produced by automatic machine,,,,,,,,,,,,,,,,
7010.90.20.10,4,Of a capacity exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.20.20,4,Of a capacity exceeding 0.33 liter but not exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.20.30,4,Of a capacity exceeding 0.15 liter but not exceeding 0.33 liter,,,,,,,,,,,,,,,,
7010.90.20.40,4,Of a capacity not exceeding 0.15 liter,,,,,,,,,,,,,,,,
7010.90.30,3,Other,,,,,,,,,,,,,,,,
7010.90.30.10,4,Of a capacity exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.30.20,4,Of a capacity exceeding 0.33 liter but not exceeding 1 liter,,,,,,,,,,,,,,,,
7010.90.30.30,4,Of a capacity exceeding 0.15 liter but not exceeding 0.33 liter,,,,,,,,,,,,,,,,
7010.90.30.40,4,Of a capacity not exceeding 0.15 liter,,,,,,,,,,,,,,,,
7010.90.50,2,Other containers (with or without their closures),,,,,,,,,,,,,,,,
,3,Of a capacity exceeding 1 liter:,,,,,,,,,,,,,,,,
7010.90.50.05,4,Having a mouth with an outer diameter of 38 mm or more,,,,,,,,,,,,,,,,
7010.90.50.09,4,Other,,,,,,,,,,,,,,,,
,3,Of a capacity exceeding 0.473 liter but not exceeding 1 liter:,,,,,,,,,,,,,,,,
7010.90.50.15,4,Having a mouth with an outer diameter of 38 mm or more,,,,,,,,,,,,,,,,
7010.90.50.19,4,Other,,,,,,,,,,,,,,,,
,3,Of a capacity exceeding 0.33 liter but not exceeding 0.473 liter:,,,,,,,,,,,,,,,,
7010.90.50.25,4,Having a mouth with an outer diameter of 38 mm or more,,,,,,,,,,,,,,,,
7010.90.50.29,4,Other,,,,,,,,,,,,,,,,
,3,Of a capacity exceeding 0.15 liter but not exceeding 0.33 liter:,,,,,,,,,,,,,,,,
7010.90.50.35,4,Having a mouth with an outer diameter of 38 mm or more,,,,,,,,,,,,,,,,
7010.90.50.39,4,Other,,,,,,,,,,,,,,,,
,3,Of a capacity exceeding 0.118 liter but not exceeding 0.15 liter:,,,,,,,,,,,,,,,,
7010.90.50.45,4,Having a mouth with an outer diameter of 38 mm or more,,,,,,,,,,,,,,,,
7010.90.50.49,4,Other,,,,,,,,,,,,,,,,
7010.90.50.55,3,Of a capacity not exceeding 0.118 liter,,,,,,,,,,,,,,,,
7011,0,"Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps and light sources, cathode-ray tubes or the like:",,,,,,,,,,,,,,,,
7011.1,1,For electric lighting:,,,,,,,,,,,,,,,,
7011.10.10.00,2,Bulbs for incandescent lamps,,,,,,,,,,,,,,,,
7011.10.50.00,2,Other,,,,,,,,,,,,,,,,
7011.2,1,For cathode-ray tubes:,,,,,,,,,,,,,,,,
7011.20.10.00,2,Cones,,,,,,,,,,,,,,,,
,2,Other:,,,,,,,,,,,,,,,,
7011.20.45.00,3,"Monochrome glass envelopes, the foregoing certified by the importer as being for actual use in automatic data processing machine data or graphic display cathode ray tubes",,,,,,,,,,,,,,,,
7011.20.85,3,Other,,,,,,,,,,,,,,,,
,4,"Front panels for cathode-ray television picture tubes, including video monitor tubes, color, non-projection:",,,,,,,,,,,,,,,,
7011.20.85.10,5,With greatest diagonal measurement not exceeding 50 cm,,,,,,,,,,,,,,,,
7011.20.85.25,5,Other,,,,,,,,,,,,,,,,
7011.20.85.40,4,Other,,,,,,,,,,,,,,,,
7011.90.00.00,1,Other,,,,,,,,,,,,,,,,
7013,0,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018):",,,,,,,,,,,,,,,,
7013.1,1,Of glass-ceramics:,,,,,,,,,,,,,,,,
7013.10.10.00,2,"Kitchenware, non-glazed, greater than 75 percent by volume crystalline, of lithium aluminosilicate, having a linear coefficient of expansion not exceeding 10 x 10-7 per Kelvin within a temperature range of 0˚C to 300˚C, transparent, haze-free, exhibiting transmittances of infrared radiations in excess of 75 percent at a wavelength of 2.5 microns when measured on a sample 3 mm in thickness, and containing β-quartz solid solution as the predominant crystal phase",,,,,,,,,,,,,,,,
7013.10.50.00,2,Other,,,,,,,,,,,,,,,,
,1,"Stemware drinking glasses, other than of glass-ceramics:",,,,,,,,,,,,,,,,
7013.22,2,Of lead crystal:,,,,,,,,,,,,,,,,
7013.22.10.00,3,Valued not over $1 each,,,,,,,,,,,,,,,,
7013.22.20.00,3,Valued over $1 but not over $3 each,,,,,,,,,,,,,,,,
7013.22.30.00,3,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.22.50.00,3,Valued over $5 each,,,,,,,,,,,,,,,,
7013.28,2,Other:,,,,,,,,,,,,,,,,
7013.28.05.00,3,Pressed and toughened (specially tempered),,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
7013.28.10.00,4,Valued not over $0.30 each,,,,,,,,,,,,,,,,
7013.28.20,4,Valued over $0.30 but not over $3 each,,,,,,,,,,,,,,,,
7013.28.20.10,5,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.28.20.90,5,Other,,,,,,,,,,,,,,,,
,4,Valued over $3 each:,,,,,,,,,,,,,,,,
,5,Cut or engraved,,,,,,,,,,,,,,,,
7013.28.30.00,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.28.40.00,6,Valued over $5 each,,,,,,,,,,,,,,,,
,5,Other:,,,,,,,,,,,,,,,,
7013.28.50,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.28.50.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.28.50.90,7,Other,,,,,,,,,,,,,,,,
7013.28.60,6,Valued over $5 each,,,,,,,,,,,,,,,,
7013.28.60.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.28.60.90,7,Other,,,,,,,,,,,,,,,,
,1,"Other drinking glasses, other than of glass-ceramics:",,,,,,,,,,,,,,,,
7013.33,2,Of lead crystal:,,,,,,,,,,,,,,,,
7013.33.10.00,3,Valued not over $1 each,,,,,,,,,,,,,,,,
7013.33.20.00,3,Valued over $1 but not over $3 each,,,,,,,,,,,,,,,,
7013.33.30.00,3,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.33.50.00,3,Valued over $5 each,,,,,,,,,,,,,,,,
7013.37,2,Other:,,,,,,,,,,,,,,,,
7013.37.05.00,3,Pressed and toughened (specially tempered),,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
7013.37.10,4,Valued not over $0.30 each,,,,,,,,,,,,,,,,
7013.37.10.10,5,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.37.10.90,5,Other,,,,,,,,,,,,,,,,
7013.37.20,4,Valued over $0.30 but not over $3 each,,,,,,,,,,,,,,,,
7013.37.20.10,5,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.37.20.90,5,Other,,,,,,,,,,,,,,,,
,4,Valued over $3 each:,,,,,,,,,,,,,,,,
,5,Cut or engraved:,,,,,,,,,,,,,,,,
7013.37.30.00,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.37.40.00,6,Valued over $5 each,,,,,,,,,,,,,,,,
,5,Other:,,,,,,,,,,,,,,,,
7013.37.50,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.37.50.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.37.50.90,7,Other,,,,,,,,,,,,,,,,
7013.37.60,6,Valued over $5 each,,,,,,,,,,,,,,,,
7013.37.60.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.37.60.90,7,Other,,,,,,,,,,,,,,,,
,1,"Glassware of a kind used for table (other than drinking glasses) or kitchen purposes, other than of glass-ceramics: ",,,,,,,,,,,,,,,,
7013.41,2,Of lead crystal:,,,,,,,,,,,,,,,,
7013.41.10.00,3,Valued not over $1 each,,,,,,,,,,,,,,,,
7013.41.20.00,3,Valued over $1 but not over $3 each,,,,,,,,,,,,,,,,
7013.41.30.00,3,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.41.50.00,3,Valued over $5 each,,,,,,,,,,,,,,,,
7013.42,2,Of glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0˚C to 300˚C:,,,,,,,,,,,,,,,,
7013.42.10.00,3,Pressed and toughened (specially tempered),,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
7013.42.20.00,4,Valued not over $3 each,,,,,,,,,,,,,,,,
7013.42.30.00,4,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.42.40.00,4,Valued over $5 each,,,,,,,,,,,,,,,,
7013.49,2,Other:,,,,,,,,,,,,,,,,
7013.49.10.00,3,Pressed and toughened (specially tempered),,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
7013.49.20,4,Valued not over $3 each,,,,,,,,,,,,,,,,
7013.49.20.10,5,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.49.20.90,5,Other,,,,,,,,,,,,,,,,
,4,Valued over $3 each:,,,,,,,,,,,,,,,,
,5,Cut or engraved:,,,,,,,,,,,,,,,,
7013.49.30.00,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.49.40.00,6,Valued over $5 each,,,,,,,,,,,,,,,,
,5,Other:,,,,,,,,,,,,,,,,
7013.49.50,6,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.49.50.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.49.50.90,7,Other,,,,,,,,,,,,,,,,
7013.49.60,6,Valued over $5 each,,,,,,,,,,,,,,,,
7013.49.60.10,7,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.49.60.90,7,Other,,,,,,,,,,,,,,,,
,1,Other glassware:,,,,,,,,,,,,,,,,
7013.91,2,Of lead crystal:,,,,,,,,,,,,,,,,
7013.91.10.00,3,Valued not over $1 each,,,,,,,,,,,,,,,,
7013.91.20.00,3,Valued over $1 but not over $3 each,,,,,,,,,,,,,,,,
7013.91.30.00,3,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.91.50.00,3,Valued over $5 each,,,,,,,,,,,,,,,,
7013.99,2,Other:,,,,,,,,,,,,,,,,
7013.99.10.00,3,"Glassware decorated with metal flecking, glass pictorial scenes or glass thread- or ribbon-like effects, any of the foregoing embedded or introduced into the body of the glassware prior to its solidification; millefiori glassware; glassware colored prior to solidification, and characterized by random distribution of numerous bubbles, seeds or stones, throughout the mass of the glass",,,,,,,,,,,,,,,,
7013.99.20.00,3,Pressed and toughened (specially tempered),,,,,,,,,,,,,,,,
,3,Other:,,,,,,,,,,,,,,,,
7013.99.30.00,4,Smokers' articles; perfume bottles fitted with ground glass stoppers,,,,,,,,,,,,,,,,
7013.99.35.00,4,Votive-candle holders,,,,,,,,,,,,,,,,
,4,Other:,,,,,,,,,,,,,,,,
7013.99.40,5,Valued not over $0.30 each,,,,,,,,,,,,,,,,
7013.99.40.10,6,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.99.40.90,6,Other,,,,,,,,,,,,,,,,
7013.99.50,5,Valued over $0.30 but not over $3 each,,,,,,,,,,,,,,,,
7013.99.50.10,6,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.99.50.90,6,Other,,,,,,,,,,,,,,,,
,5,Valued over $3 each:,,,,,,,,,,,,,,,,
,6,Cut or engraved:,,,,,,,,,,,,,,,,
7013.99.60.00,7,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.99.70.00,7,Valued over $5 each,,,,,,,,,,,,,,,,
,6,Other:,,,,,,,,,,,,,,,,
7013.99.80,7,Valued over $3 but not over $5 each,,,,,,,,,,,,,,,,
7013.99.80.10,8,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.99.80.90,8,Other,,,,,,,,,,,,,,,,
7013.99.90,7,Valued over $5 each,,,,,,,,,,,,,,,,
7013.99.90.10,8,Crystalline or non-lead crystal,,,,,,,,,,,,,,,,
7013.99.90.90,8,Other,,,,,,,,,,,,,,,,
7014,0,"Signaling glassware and optical elements of glass (other than those of heading 7015), not optically worked:",,,,,,,,,,,,,,,,
,1,Optical elements:,,,,,,,,,,,,,,,,
7014.00.10.00,2,Lens blanks (other than for spectacles),,,,,,,,,,,,,,,,
7014.00.20.00,2,Other,,,,,,,,,,,,,,,,
,1,Other:,,,,,,,,,,,,,,,,
7014.00.30.00,2,"Lenses and filters, and parts thereof",,,,,,,,,,,,,,,,
7014.00.50.00,2,Other,,,,,,,,,,,,,,,,
7015,0,"Clock or watch glasses and similar glasses, glasses for noncorrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses:",,,,,,,,,,,,,,,,
7015.10.00.00,1,Glasses for corrective spectacles,,,,,,,,,,,,,,,,
7015.9,1,Other:,,,,,,,,,,,,,,,,
,2,Watch glasses:,,,,,,,,,,,,,,,,
7015.90.10.00,3,Round,,,,,,,,,,,,,,,,
7015.90.20.00,3,Other,,,,,,,,,,,,,,,,
7015.90.50.00,2,Other,,,,,,,,,,,,,,,,
7016,0,"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or molded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes; leaded glass windows and the like; multicellular or foam glass in blocks, panels, plates, shells or similar forms:",,,,,,,,,,,,,,,,
7016.10.00.00,1,"Glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative purposes",,,,,,,,,,,,,,,,
7016.9,1,Other:,,,,,,,,,,,,,,,,
7016.90.10,2,"Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or molded glass",,,,,,,,,,,,,,,,
7016.90.10.10,3,Bricks and blocks,,,,,,,,,,,,,,,,
7016.90.10.50,3,Other,,,,,,,,,,,,,,,,
7016.90.50.00,2,Other,,,,,,,,,,,,,,,,
7017,0,"Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated:",,,,,,,,,,,,,,,,
7017.1,1,Of fused quartz or other fused silica:,,,,,,,,,,,,,,,,
7017.10.30.00,2,Quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for production of semiconductor wafers,,,,,,,,,,,,,,,,
7017.10.60.00,2,Other,,,,,,,,,,,,,,,,
7017.20.00.00,1,Of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per Kelvin within a temperature range of 0°C to 300°C,,,,,,,,,,,,,,,,
7017.9,1,Other:,,,,,,,,,,,,,,,,
7017.90.10.00,2,Microscope slides and micro cover glasses,,,,,,,,,,,,,,,,
7017.90.50.00,2,Other,,,,,,,,,,,,,,,,
7018,0,"Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other than imitation jewelry; glass microspheres not exceeding 1 mm in diameter:",,,,,,,,,,,,,,,,
7018.1,1,"Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares:",,,,,,,,,,,,,,,,
7018.10.10.00,2,"Imitation pearls and imitation pearl beads of all shapes and colors, drilled or not drilled, but not strung (except temporarily) and not set",,,,,,,,,,,,,,,,
7018.10.20.00,2,Imitation precious or semiprecious stones (except imitation beads thereof),,,,,,,,,,,,,,,,
7018.10.50.00,2,Other,,,,,,,,,,,,,,,,
7018.20.00.00,1,Glass microspheres not exceeding 1 mm in diameter,,,,,,,,,,,,,,,,
7018.9,1,Other:,,,,,,,,,,,,,,,,
7018.90.10.00,2,"Glass eyes, except prosthetic articles",,,,,,,,,,,,,,,,
7018.90.50.00,2,Other,,,,,,,,,,,,,,,,
7019,0,"Glass fibers (including glass wool) and articles thereof (for example, yarn, rovings, woven fabrics):",,,,,,,,,,,,,,,,
,1,"Slivers, rovings, yarn and chopped strands and mats thereof:",,,,,,,,,,,,,,,,
7019.11.00.00,2,"Chopped strands, of a length of not more than 50 mm",,,,,,,,,,,,,,,,
7019.12.00,2,Rovings,,,,,,,,,,,,,,,,
7019.12.00.40,3,Of a kind used in industry as packing or lubricating materials,,,,,,,,,,,,,,,,
7019.12.00.80,3,Other,,,,,,,,,,,,,,,,
7019.13,2,"Other yarn, slivers:",,,,,,,,,,,,,,,,
,3,Yarns:,,,,,,,,,,,,,,,,
,4,Not colored:,,,,,,,,,,,,,,,,
7019.13.05.00,5,"Fiberglass rubber reinforcing yarn, made from electrically nonconductive continuous fiberglass filaments 9 microns in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds",,,,,,,,,,,,,,,,
7019.13.15,5,Other,,,,,,,,,,,,,,,,
7019.13.15.40,6,Of a kind used in industry as packing or lubricating materials (201),,,,,,,,,,,,,,,,
7019.13.15.80,6,Other (201),,,,,,,,,,,,,,,,
,4,Colored:,,,,,,,,,,,,,,,,
7019.13.24.00,5,"Fiberglass rubber reinforcing yarn, made from electrically nonconductive continuous fiberglass filaments 9 microns in diameter to 11 microns in diameter and impregnated with resorcinol formaldehyde latex treatment for adhesion to polymeric compounds",,,,,,,,,,,,,,,,
7019.13.28.00,5,Other (201),,,,,,,,,,,,,,,,
7019.13.35.00,3,Other,,,,,,,,,,,,,,,,
7019.14.00.00,2,Mechanically bonded mats,,,,,,,,,,,,,,,,
7019.15.00.00,2,Chemically bonded mats,,,,,,,,,,,,,,,,
7019.19,2,Other:,,,,,,,,,,,,,,,,
